SNo,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,PE Ratio,Face Value,OPS,NOPS,NPM
52,18-Jun-20,EQ,"2,045.00","2,059.20","2,025.20","2,047.80","2,036.20","2,038.10","2,039.63","2,296.20","1,506.05",1944471,"3,966,007,263.55",77874,22.99300542,1,112.22,418.26,20.6
53,19-Jun-20,EQ,"2,042.00","2,090.00","2,032.00","2,038.10","2,043.65","2,044.60","2,050.29","2,296.20","1,506.05",5681784,"11,649,300,600.55",152183,23.06633574,1,112.22,418.26,20.6
54,22-Jun-20,EQ,"2,050.00","2,052.25","2,019.15","2,044.60","2,032.00","2,027.95","2,033.74","2,296.20","1,506.05",3196138,"6,500,116,008.40",109018,22.87849729,1,112.22,418.26,20.6
55,23-Jun-20,EQ,"2,027.00","2,044.00","2,010.00","2,027.95","2,039.00","2,035.30","2,027.43","2,296.20","1,506.05",4206122,"8,527,623,665.40",136481,22.96141697,1,112.22,418.26,20.6
56,24-Jun-20,EQ,"2,034.00","2,064.25","2,031.60","2,035.30","2,042.00","2,042.20","2,052.03","2,296.20","1,506.05",2560951,"5,255,143,082.70",125500,23.03925993,1,112.22,418.26,20.6
57,25-Jun-20,EQ,"2,035.00","2,060.00","2,009.25","2,042.20","2,015.40","2,016.10","2,033.26","2,296.20","1,506.05",3044089,"6,189,426,011.20",127554,22.74481047,1,112.22,418.26,20.6
58,26-Jun-20,EQ,"2,025.00","2,132.00","2,019.95","2,016.10","2,115.20","2,118.85","2,095.55","2,296.20","1,506.05",6300912,"13,203,873,993.95",237429,23.90399368,1,112.22,418.26,20.6
59,29-Jun-20,EQ,"2,108.00","2,127.60","2,091.30","2,118.85","2,103.45","2,101.65","2,104.79","2,296.20","1,506.05",3076344,"6,475,066,353.75",109993,23.70995036,1,112.22,418.26,20.6
60,30-Jun-20,EQ,"2,100.00","2,111.90","2,075.05","2,101.65","2,085.05","2,082.15","2,091.70","2,296.20","1,506.05",3071877,"6,425,458,895.35",121691,23.48995939,1,112.22,418.26,20.6
61,1-Jul-20,EQ,"2,079.70","2,113.95","2,079.50","2,082.15","2,095.00","2,092.05","2,100.06","2,296.20","1,506.05",2503466,"5,257,440,478.80",103067,23.60164711,1,112.22,418.26,20.6
62,2-Jul-20,EQ,"2,102.00","2,165.00","2,098.00","2,092.05","2,159.00","2,157.15","2,143.79","2,296.20","1,506.05",3758709,"8,057,866,454.25",140145,24.33607852,1,112.22,418.26,20.6
63,3-Jul-20,EQ,"2,163.65","2,205.00","2,160.25","2,157.15","2,195.00","2,199.65","2,188.80","2,296.20","1,506.05",4185215,"9,160,581,121.55",130448,24.81554603,1,112.22,418.26,20.6
64,6-Jul-20,EQ,"2,205.00","2,269.90","2,205.00","2,199.65","2,261.00","2,263.20","2,247.63","2,296.20","1,506.05",5190366,"11,666,032,835.75",161168,25.53249097,1,112.22,418.26,20.6
65,7-Jul-20,EQ,"2,275.00","2,302.70","2,232.15","2,263.20","2,269.90","2,269.90","2,263.92","2,302.70","1,506.05",5630081,"12,746,071,795.85",206374,25.60807762,1,112.22,418.26,20.6
66,8-Jul-20,EQ,"2,270.00","2,274.40","2,207.60","2,269.90","2,219.00","2,218.90","2,240.93","2,302.70","1,506.05",2793674,"6,260,425,745.30",130484,25.03271661,1,112.22,418.26,20.6
67,9-Jul-20,EQ,"2,229.00","2,244.50","2,191.05","2,218.90","2,212.50","2,204.35","2,209.06","2,302.70","1,506.05",3443998,"7,608,014,933.10",133367,24.86856949,1,112.22,418.26,20.6
68,10-Jul-20,EQ,"2,205.25","2,249.85","2,176.00","2,204.35","2,221.10","2,222.35","2,210.93","2,302.70","1,506.05",9610327,"21,247,734,506.45",292369,25.07163809,1,112.22,418.26,20.6
